aid,country_code,day_end,day_start,description,funder_ref,location_latitude,location_longitude,location_name,reporting,reporting_ref,sector_code,sector_group,status_code,activity_url
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Multi-hazard response preparedness,Disaster prevention and preparedness,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Relief co-ordination and support services,Emergency response,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Bio-diversity,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Biosphere protection,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Environmental policy and administrative management,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Agro-industries,Industry,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Agricultural development,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Agricultural policy and administrative management,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Energy policy and administrative management,"Energy generation, distribution and efficiency – general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.8003,40.1432,Monapo,U.S. Agency for International Development,US-GOV-1,Decentralisation and support to subnational government,"Government and civil society, general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Multi-hazard response preparedness,Disaster prevention and preparedness,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Relief co-ordination and support services,Emergency response,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Bio-diversity,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Biosphere protection,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Environmental policy and administrative management,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Agro-industries,Industry,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Agricultural development,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Agricultural policy and administrative management,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Energy policy and administrative management,"Energy generation, distribution and efficiency – general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.3756,39.177,Moma,U.S. Agency for International Development,US-GOV-1,Decentralisation and support to subnational government,"Government and civil society, general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Multi-hazard response preparedness,Disaster prevention and preparedness,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Relief co-ordination and support services,Emergency response,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Bio-diversity,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Biosphere protection,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Environmental policy and administrative management,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Agro-industries,Industry,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Agricultural development,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Agricultural policy and administrative management,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Energy policy and administrative management,"Energy generation, distribution and efficiency – general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-15.7314,39.283,Mogovolas,U.S. Agency for International Development,US-GOV-1,Decentralisation and support to subnational government,"Government and civil society, general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Multi-hazard response preparedness,Disaster prevention and preparedness,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Relief co-ordination and support services,Emergency response,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Bio-diversity,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Biosphere protection,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Environmental policy and administrative management,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Agro-industries,Industry,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Agricultural development,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Agricultural policy and administrative management,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Energy policy and administrative management,"Energy generation, distribution and efficiency – general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-16.8531,36.8456,Mocuba,U.S. Agency for International Development,US-GOV-1,Decentralisation and support to subnational government,"Government and civil society, general",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.4637,38.9137,Mecuburi,U.S. Agency for International Development,US-GOV-1,Multi-hazard response preparedness,Disaster prevention and preparedness,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.4637,38.9137,Mecuburi,U.S. Agency for International Development,US-GOV-1,Relief co-ordination and support services,Emergency response,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
US-GOV-1-AID-BFS-IO-17-00005,Pakistan,2022-09-30,2017-09-30,Consultative Group on International Agricultural Researc (CGIAR) Fund II follow-on grant to the World Bank,US-GOV-1,-14.4637,38.9137,Mecuburi,U.S. Agency for International Development,US-GOV-1,Bio-diversity,General environmental protection,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-BFS-IO-17-00005
